,B10_Area3for2_A_Ahu1_DOAS_FanSuEh_FlSu,B10_Area3for2_A_Ahu2_DOAS_FanSuEh_FlSu,B10_Area3for2_A_Ahu2_FCU_FanRc_FlSu,B10_Area3for2_A_Ahu3_DOAS_FanSuEh_FlSu,B10_Area3for2_A_Ahu4_DOAS_FanSuEh_FlSu
2017-02-11 09:45:00+08:00,0.0,0.0,-0.0333333338301,-0.0666666676601,-0.0133333330353
2017-02-11 09:50:00+08:00,-0.0199999995529,0.0,-0.0250000003725,-0.0750000011176,-0.0399999991059
2017-02-11 09:55:00+08:00,0.0,0.0,-0.0333333338301,-0.0500000007451,-0.0399999991059
2017-02-11 10:00:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0399999991059
2017-02-11 10:05:00+08:00,0.0,0.0,-0.0333333338301,-0.0333333338301,-0.0266666660706
2017-02-11 10:10:00+08:00,0.0,0.0,-0.0250000003725,-0.0750000011176,-0.0399999991059
2017-02-11 10:15:00+08:00,-0.0133333330353,0.0,-0.016666666915,-0.0333333338301,-0.0399999991059
2017-02-11 10:20:00+08:00,0.0,0.0,-0.0500000007451,-0.0750000011176,-0.0399999991059
2017-02-11 10:25:00+08:00,-0.0133333330353,0.0,-0.0333333338301,-0.0333333338301,-0.0266666660706
2017-02-11 10:30:00+08:00,-0.0399999991059,0.0,-0.0500000007451,-0.0750000011176,-0.0199999995529
2017-02-11 10:35:00+08:00,0.0,0.0,-0.0333333338301,-0.083333334575,0.0
2017-02-11 10:40:00+08:00,0.0,0.0,-0.0500000007451,-0.0750000011176,-0.0199999995529
2017-02-11 10:45:00+08:00,-0.0266666660706,0.0,-0.0333333338301,-0.0666666676601,-0.0266666660706
2017-02-11 10:50:00+08:00,0.0,0.0,-0.0750000011176,-0.0750000011176,-0.0199999995529
2017-02-11 10:55:00+08:00,0.039999999106,0.0,0.050000000745,-0.10000000149,-0.0399999991059
2017-02-11 11:00:00+08:00,0.0,0.0,-0.0250000003725,-0.0500000007451,-0.0399999991059
2017-02-11 11:05:00+08:00,-0.0266666660706,0.0,-0.016666666915,-0.0666666676601,-0.0266666660706
2017-02-11 11:10:00+08:00,0.0,0.0,-0.0250000003725,-0.0500000007451,-0.0399999991059
2017-02-11 11:15:00+08:00,-0.0133333330353,0.0,-0.0333333338301,-0.0500000007451,-0.0399999991059
2017-02-11 11:20:00+08:00,0.159999992699,0.0,0.149999996647,-0.10000000149,-0.0399999991059
2017-02-11 11:25:00+08:00,0.0,0.0,-0.050000000745,-0.083333334575,-0.0399999991059
2017-02-11 11:30:00+08:00,0.0,0.0,-0.0250000003725,-0.0750000011176,-0.0399999991059
2017-02-11 11:35:00+08:00,-0.0133333330353,0.0,-0.0333333338301,-0.0666666676601,-0.0399999991059
2017-02-11 11:40:00+08:00,0.0,0.0,-0.0500000007451,-0.0750000011176,-0.0399999991059
2017-02-11 11:45:00+08:00,0.159999996424,0.0,0.200000007947,-0.0500000007451,-0.0399999991059
2017-02-11 11:50:00+08:00,0.0,0.0,-0.0250000003725,-0.0750000011176,-0.0399999991059
2017-02-11 11:55:00+08:00,0.666666639349,0.0,0.683333380768,-0.10000000149,-0.0399999991059
2017-02-11 12:00:00+08:00,0.0,0.0,-0.0250000003725,-0.0500000007451,-0.0399999991059
2017-02-11 12:05:00+08:00,0.0,0.0,-0.050000000745,-0.0500000007451,-0.0399999991059
2017-02-11 12:10:00+08:00,-0.0199999995529,0.0,-0.0500000007451,-0.0500000007451,-0.0399999991059
2017-02-11 12:15:00+08:00,0.0,0.0,-0.0333333338301,-0.0500000007451,-0.0266666660706
2017-02-11 12:20:00+08:00,-0.0199999995529,0.0,0.0,-0.0500000007451,-0.0199999995529
2017-02-11 12:25:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0266666660706
2017-02-11 12:30:00+08:00,0.0,0.0,-0.0250000003725,-0.0500000007451,-0.0599999986589
2017-02-11 12:35:00+08:00,0.0,0.0,-0.016666666915,-0.0666666676601,-0.0266666660706
2017-02-11 12:40:00+08:00,-0.0199999995529,0.0,-0.0250000003725,-0.0750000011176,-0.0399999991059
2017-02-11 12:45:00+08:00,0.0,0.0,-0.0500000007451,-0.083333334575,-0.0266666660706
2017-02-11 12:50:00+08:00,0.0,0.0,-0.0250000003725,-0.0750000011176,-0.0399999991059
2017-02-11 12:55:00+08:00,-0.0266666660706,0.0,-0.0500000007451,-0.0500000007451,-0.0399999991059
2017-02-11 13:00:00+08:00,0.0,0.0,-0.0250000003725,-0.0500000007451,-0.0399999991059
2017-02-11 13:05:00+08:00,-0.0133333330353,0.0,-0.0333333338301,-0.0500000007451,-0.0133333330353
2017-02-11 13:10:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0399999991059
2017-02-11 13:15:00+08:00,-0.0133333330353,0.0,-0.0500000007451,-0.0666666676601,-0.0399999991059
2017-02-11 13:20:00+08:00,0.0,0.0,-0.0250000003725,-0.0500000007451,-0.0399999991059
2017-02-11 13:25:00+08:00,1.06666665773,0.0,1.53333336487,-0.083333334575,-0.0266666660706
2017-02-11 13:30:00+08:00,-0.0199999995529,0.0,-0.0500000007451,-0.0500000007451,0.0
2017-02-11 13:35:00+08:00,-0.0133333330353,0.0,-0.0500000007451,-0.0666666676601,-0.0266666660706
2017-02-11 13:40:00+08:00,0.0,0.0,0.0750000011175,-0.10000000149,-0.0199999995529
2017-02-11 13:45:00+08:00,0.0,0.0,-0.0500000007451,-0.0666666676601,-0.0399999991059
2017-02-11 13:50:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0399999991059
2017-02-11 13:55:00+08:00,-0.0266666660706,0.0,-0.0500000007451,-0.0666666676601,-0.0399999991059
2017-02-11 14:00:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0199999995529
2017-02-11 14:05:00+08:00,0.066666662693,0.0,0.166666670392,-0.0500000007451,-0.0266666660706
2017-02-11 14:10:00+08:00,-0.0199999995529,0.0,0.0,-0.0500000007451,-0.0199999995529
2017-02-11 14:15:00+08:00,0.0,0.0,-0.0333333338301,-0.0500000007451,-0.0399999991059
2017-02-11 14:20:00+08:00,-0.0199999995529,0.0,0.0,-0.0500000007451,-0.0199999995529
2017-02-11 14:25:00+08:00,-0.0266666660706,0.0,-0.0333333338301,-0.0500000007451,-0.0533333321412
2017-02-11 14:30:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0199999995529
2017-02-11 14:35:00+08:00,-0.0266666660706,0.0,-0.0333333338301,-0.0666666676601,0.0
2017-02-11 14:40:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0199999995529
2017-02-11 14:45:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0399999991059
2017-02-11 14:50:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0399999991059
2017-02-11 14:55:00+08:00,-0.0199999995529,0.0,-0.0500000007451,-0.0500000007451,-0.039999999106
2017-02-11 15:00:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0199999995529
2017-02-11 15:05:00+08:00,0.0,0.0,-0.016666666915,-0.0666666676601,-0.0133333330353
2017-02-11 15:10:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,0.0
2017-02-11 15:15:00+08:00,0.146666663388,0.0,0.250000007451,-0.0666666676601,-0.0399999991059
2017-02-11 15:20:00+08:00,0.0,0.0,0.0,-0.0500000007451,-0.0399999991059
2017-02-11 15:25:00+08:00,-0.0133333330353,0.0,-0.0333333338301,-0.050000000745,-0.0133333330353
2017-02-11 15:30:00+08:00,-0.0199999995529,0.0,-0.0250000003725,-0.0500000007451,-0.0399999991059
2017-02-11 15:35:00+08:00,-0.0133333330353,0.0,-0.0333333338301,-0.0500000007451,-0.0133333330353
2017-02-11 15:40:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,0.0
2017-02-11 15:45:00+08:00,0.0,0.0,-0.0333333338301,-0.0500000007451,-0.0133333330353
2017-02-11 15:50:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,0.0
2017-02-11 15:55:00+08:00,0.0,0.0,-0.0666666676601,-0.0500000007451,-0.0399999991059
2017-02-11 16:00:00+08:00,0.0,0.0,-0.0250000003725,-0.0500000007451,-0.0399999991059
2017-02-11 16:05:00+08:00,-0.0133333330353,0.0,-0.0333333338301,-0.0666666676601,-0.0399999991059
2017-02-11 16:10:00+08:00,-0.0199999995529,0.0,-0.0500000007451,-0.0500000007451,0.0
2017-02-11 16:15:00+08:00,0.0,0.0,-0.0333333338301,-0.0666666676601,-0.0266666660706
2017-02-11 16:20:00+08:00,0.0,0.0,-0.0500000007451,-0.0750000011176,-0.0399999991059
2017-02-11 16:25:00+08:00,-0.0133333330353,0.0,-0.0333333338301,-0.0666666676601,0.0
2017-02-11 16:30:00+08:00,0.0,0.0,-0.0250000003725,-0.0500000007451,-0.0199999995529
2017-02-11 16:35:00+08:00,0.0,0.0,-0.0500000007451,-0.083333334575,-0.0133333330353
2017-02-11 16:40:00+08:00,0.0,0.0,-0.0750000011176,-0.0500000007451,-0.0399999991059
2017-02-11 16:45:00+08:00,0.0,0.0,-0.0333333338301,-0.083333334575,0.0
2017-02-11 16:50:00+08:00,-0.0199999995529,0.0,-0.0250000003725,-0.0750000011176,-0.0199999995529
2017-02-11 16:55:00+08:00,-0.0133333330353,0.0,-0.0333333338301,-0.0666666676601,0.0
2017-02-11 17:00:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0199999995529
2017-02-11 17:05:00+08:00,0.0,0.0,-0.0333333338301,-0.0666666676601,-0.0133333330353
2017-02-11 17:10:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0199999995529
2017-02-11 17:15:00+08:00,0.0,0.0,-0.0333333338301,-0.0666666676601,-0.0266666660706
2017-02-11 17:20:00+08:00,0.0,0.0,-0.0250000003725,-0.0500000007451,-0.0199999995529
2017-02-11 17:25:00+08:00,0.0,0.0,-0.0500000007451,-0.0666666676601,0.0
2017-02-11 17:30:00+08:00,0.0,0.0,-0.0500000007451,-0.0750000011176,-0.0199999995529
2017-02-11 17:35:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0266666660706
2017-02-11 17:40:00+08:00,-0.0199999995529,0.0,-0.0250000003725,-0.0750000011176,-0.0199999995529
2017-02-11 17:45:00+08:00,-0.0133333330353,0.0,-0.0333333338301,-0.0500000007451,-0.0266666660706
2017-02-11 17:50:00+08:00,-0.0199999995529,0.0,0.0,-0.0500000007451,0.0
2017-02-11 17:55:00+08:00,-0.0133333330353,0.0,-0.0333333338301,-0.0500000007451,-0.0133333330353
2017-02-11 18:00:00+08:00,0.0,0.0,-0.0250000003725,-0.0750000011176,-0.0199999995529
2017-02-11 18:05:00+08:00,-0.0266666660706,0.0,-0.016666666915,-0.0666666676601,0.0
2017-02-11 18:10:00+08:00,0.0,0.0,0.0,-0.0500000007451,-0.0199999995529
2017-02-11 18:15:00+08:00,0.0,0.0,-0.016666666915,-0.0500000007451,0.0
2017-02-11 18:20:00+08:00,-0.0199999995529,0.0,0.0,-0.0500000007451,-0.0399999991059
2017-02-11 18:25:00+08:00,0.0,0.0,-0.016666666915,-0.083333334575,-0.0133333330353
2017-02-11 18:30:00+08:00,0.0,0.0,-0.0500000007451,-0.0750000011176,0.0
2017-02-11 18:35:00+08:00,-0.0266666660706,0.0,-0.016666666915,-0.0666666676601,-0.0266666660706
2017-02-11 18:40:00+08:00,0.0,0.0,-0.0250000003725,-0.0750000011176,-0.0199999995529
2017-02-11 18:45:00+08:00,-0.0399999991059,0.0,0.0,-0.083333334575,-0.0266666660706
2017-02-11 18:50:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,0.0
2017-02-11 18:55:00+08:00,-0.0266666660706,0.0,-0.0500000007451,-0.083333334575,-0.0399999991059
2017-02-11 19:00:00+08:00,-0.0199999995529,0.0,0.0,-0.0500000007451,-0.0399999991059
2017-02-11 19:05:00+08:00,-0.0133333330353,0.0,-0.016666666915,-0.0500000007451,-0.0399999991059
2017-02-11 19:10:00+08:00,-0.0199999995529,0.0,-0.0500000007451,-0.0500000007451,-0.0399999991059
2017-02-11 19:15:00+08:00,0.0,0.0,0.0,-0.0666666676601,-0.0399999991059
2017-02-11 19:20:00+08:00,-0.0199999995529,0.0,-0.0500000007451,-0.0750000011176,-0.0199999995529
2017-02-11 19:25:00+08:00,0.0,0.0,-0.0500000007451,-0.0666666676601,-0.0266666660706
2017-02-11 19:30:00+08:00,-0.0199999995529,0.0,-0.0250000003725,-0.0500000007451,-0.0399999991059
2017-02-11 19:35:00+08:00,-0.0133333330353,0.0,-0.0500000007451,-0.06666666766,-0.0266666660706
2017-02-11 19:40:00+08:00,-0.0199999995529,0.0,-0.0500000007451,-0.0500000007451,-0.0399999991059
2017-02-11 19:45:00+08:00,-0.0133333330353,0.0,-0.016666666915,-0.083333334575,-0.0399999991059
2017-02-11 19:50:00+08:00,-0.0199999995529,0.0,-0.0250000003725,-0.0750000011176,-0.0399999991059
2017-02-11 19:55:00+08:00,0.0,0.0,-0.0333333338301,-0.10000000149,-0.0266666660706
2017-02-11 20:00:00+08:00,0.0,0.0,-0.0500000007451,-0.0750000011176,-0.0399999991059
2017-02-11 20:05:00+08:00,-0.0133333330353,0.0,-0.0500000007451,-0.083333334575,-0.0399999991059
2017-02-11 20:10:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0399999991059
2017-02-11 20:15:00+08:00,-0.0133333330353,0.0,-0.0333333338301,-0.0500000007451,-0.0266666660706
2017-02-11 20:20:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0199999995529
2017-02-11 20:25:00+08:00,-0.0133333330353,0.0,-0.0333333338301,-0.0500000007451,-0.0266666660706
2017-02-11 20:30:00+08:00,0.0,0.0,0.0,-0.0500000007451,-0.0399999991059
2017-02-11 20:35:00+08:00,-0.0266666660706,0.0,-0.0333333338301,-0.0500000007451,-0.0133333330353
2017-02-11 20:40:00+08:00,0.0,0.0,0.0,-0.0750000011176,-0.0399999991059
2017-02-11 20:45:00+08:00,-0.0133333330353,0.0,-0.0333333338301,-0.0666666676601,-0.0399999991059
2017-02-11 20:50:00+08:00,0.0,0.0,-0.0500000007451,-0.0750000011176,-0.0399999991059
2017-02-11 20:55:00+08:00,-0.0133333330353,0.0,-0.0500000007451,-0.0666666676601,-0.0399999991059
2017-02-11 21:00:00+08:00,0.0,0.0,-0.0250000003725,-0.0750000011176,0.0
2017-02-11 21:05:00+08:00,-0.0266666660706,0.0,-0.0333333338301,-0.083333334575,-0.0399999991059
2017-02-11 21:10:00+08:00,-0.0199999995529,0.0,-0.0500000007451,-0.0750000011176,-0.0199999995529
2017-02-11 21:15:00+08:00,0.0,0.0,-0.0333333338301,-0.083333334575,-0.0133333330353
2017-02-11 21:20:00+08:00,0.0,0.0,-0.0250000003725,-0.10000000149,-0.0399999991059
2017-02-11 21:25:00+08:00,-0.0133333330353,0.0,-0.0333333338301,-0.0666666676601,-0.0399999991059
2017-02-11 21:30:00+08:00,0.0,0.0,-0.0500000007451,-0.0750000011176,0.0
2017-02-11 21:35:00+08:00,0.0,0.0,-0.0333333338301,-0.0500000007451,-0.0266666660706
2017-02-11 21:40:00+08:00,-0.0199999995529,0.0,-0.0500000007451,-0.0500000007451,-0.0399999991059
2017-02-11 21:45:00+08:00,0.0,0.0,-0.0500000007451,-0.0666666676601,-0.0266666660706
2017-02-11 21:50:00+08:00,-0.0199999995529,0.0,-0.0500000007451,-0.0750000011176,-0.0399999991059
2017-02-11 21:55:00+08:00,-0.0133333330353,0.0,-0.0333333338301,-0.050000000745,-0.0399999991059
2017-02-11 22:00:00+08:00,-0.0199999995529,0.0,-0.0500000007451,-0.0500000007451,-0.0199999995529
2017-02-11 22:05:00+08:00,-0.0266666660706,0.0,-0.0500000007451,-0.0500000007451,-0.0266666660706
2017-02-11 22:10:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0399999991059
2017-02-11 22:15:00+08:00,0.0,0.0,-0.0500000007451,-0.0666666676601,-0.0266666660706
2017-02-11 22:20:00+08:00,-0.0199999995529,0.0,-0.0500000007451,-0.0750000011176,-0.0199999995529
2017-02-11 22:25:00+08:00,-0.0266666660706,0.0,-0.0333333338301,-0.0500000007451,-0.0266666660706
2017-02-11 22:30:00+08:00,0.0,0.0,-0.0250000003725,-0.0750000011176,-0.0199999995529
2017-02-11 22:35:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0399999991059
2017-02-11 22:40:00+08:00,0.0,0.0,-0.0500000007451,-0.0250000003725,-0.0399999991059
2017-02-11 22:45:00+08:00,-0.0133333330353,0.0,-0.0500000007451,-0.0666666676601,-0.0266666660706
2017-02-11 22:50:00+08:00,-0.0199999995529,0.0,-0.0500000007451,-0.0500000007451,-0.0399999991059
2017-02-11 22:55:00+08:00,-0.0266666660706,0.0,-0.0500000007451,-0.0666666676601,-0.0266666660706
2017-02-11 23:00:00+08:00,0.0,0.0,-0.0500000007451,-0.0750000011176,-0.0399999991059
2017-02-11 23:05:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0133333330353
2017-02-11 23:10:00+08:00,0.0,0.0,-0.0250000003725,-0.0500000007451,-0.0399999991059
2017-02-11 23:15:00+08:00,-0.0133333330353,0.0,-0.0333333338301,-0.0500000007451,-0.0266666660706
2017-02-11 23:20:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0399999991059
2017-02-11 23:25:00+08:00,0.0,0.0,-0.0500000007451,-0.03333333383,-0.0266666660706
2017-02-11 23:30:00+08:00,0.0,0.0,-0.0500000007451,-0.0750000011176,-0.0399999991059
2017-02-11 23:35:00+08:00,-0.0266666660706,0.0,-0.0500000007451,-0.0500000007451,-0.0399999991059
2017-02-11 23:40:00+08:00,-0.0199999995529,0.0,-0.0250000003725,-0.0750000011176,-0.0399999991059
2017-02-11 23:45:00+08:00,0.0,0.0,-0.0500000007451,-0.0333333338301,-0.0266666660706
2017-02-11 23:50:00+08:00,-0.0199999995529,0.0,-0.0500000007451,-0.0500000007451,-0.0199999995529
2017-02-11 23:55:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0399999991059
2017-02-12 00:00:00+08:00,0.0,0.0,-0.0500000007451,-0.0750000011176,-0.0199999995529
2017-02-12 00:05:00+08:00,-0.0133333330353,0.0,-0.0333333338301,-0.10000000149,-0.0399999991059
2017-02-12 00:10:00+08:00,0.0,0.0,-0.0250000003725,-0.0750000011176,-0.0399999991059
2017-02-12 00:15:00+08:00,0.0,0.0,-0.0333333338301,-0.0666666676601,-0.0399999991059
2017-02-12 00:20:00+08:00,0.0,0.0,-0.0500000007451,-0.0750000011176,-0.0399999991059
2017-02-12 00:25:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0266666660706
2017-02-12 00:30:00+08:00,-0.0199999995529,0.0,-0.0250000003725,-0.10000000149,-0.0399999991059
2017-02-12 00:35:00+08:00,-0.0266666660706,0.0,-0.0333333338301,-0.083333334575,-0.0266666660706
2017-02-12 00:40:00+08:00,-0.0199999995529,0.0,-0.0500000007451,-0.0500000007451,-0.0199999995529
2017-02-12 00:45:00+08:00,-0.0133333330353,0.0,-0.0500000007451,-0.0666666676601,-0.0399999991059
2017-02-12 00:50:00+08:00,0.0,0.0,-0.0250000003725,-0.0500000007451,-0.0199999995529
2017-02-12 00:55:00+08:00,-0.0133333330353,0.0,-0.0333333338301,-0.0333333338301,0.0
2017-02-12 01:00:00+08:00,-0.0199999995529,0.0,-0.0500000007451,-0.0500000007451,0.0
2017-02-12 01:05:00+08:00,-0.0133333330353,0.0,-0.0333333338301,-0.0500000007451,0.0
2017-02-12 01:10:00+08:00,0.0,0.0,0.0,-0.0500000007451,-0.0399999991059
2017-02-12 01:15:00+08:00,-0.0133333330353,0.0,-0.050000000745,-0.0500000007451,-0.0133333330353
2017-02-12 01:20:00+08:00,-0.0199999995529,0.0,0.0,-0.0500000007451,-0.0199999995529
2017-02-12 01:25:00+08:00,0.0,0.0,-0.0333333338301,-0.083333334575,-0.0133333330353
2017-02-12 01:30:00+08:00,-0.0399999991059,0.0,-0.0250000003725,-0.0500000007451,-0.0599999986589
2017-02-12 01:35:00+08:00,0.0,0.0,-0.0333333338301,-0.0500000007451,-0.0133333330353
2017-02-12 01:40:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0399999991059
2017-02-12 01:45:00+08:00,-0.0266666660706,0.0,-0.016666666915,-0.0500000007451,-0.0399999991059
2017-02-12 01:50:00+08:00,-0.0199999995529,0.0,0.0,-0.0500000007451,-0.0399999991059
2017-02-12 01:55:00+08:00,-0.0266666660706,0.0,-0.0333333338301,-0.0666666676601,-0.0266666660706
2017-02-12 02:00:00+08:00,-0.0399999991059,0.0,-0.0500000007451,-0.0750000011176,-0.0399999991059
2017-02-12 02:05:00+08:00,-0.0133333330353,0.0,-0.0333333338301,-0.0500000007451,-0.0266666660706
2017-02-12 02:10:00+08:00,-0.0199999995529,0.0,-0.0250000003725,-0.0500000007451,-0.0399999991059
2017-02-12 02:15:00+08:00,-0.0133333330353,0.0,-0.0500000007451,-0.0500000007451,-0.0266666660706
2017-02-12 02:20:00+08:00,-0.0199999995529,0.0,-0.0500000007451,-0.0500000007451,0.0
2017-02-12 02:25:00+08:00,-0.0266666660706,0.0,-0.0333333338301,-0.0500000007451,-0.0133333330353
2017-02-12 02:30:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0399999991059
2017-02-12 02:35:00+08:00,-0.0133333330353,0.0,-0.0333333338301,-0.0500000007451,-0.0133333330353
2017-02-12 02:40:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,0.0
2017-02-12 02:45:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0133333330353
2017-02-12 02:50:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0399999991059
2017-02-12 02:55:00+08:00,0.0,0.0,-0.0333333338301,-0.0500000007451,0.0
2017-02-12 03:00:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0199999995529
2017-02-12 03:05:00+08:00,0.0,0.0,-0.0333333338301,-0.0333333338301,-0.0399999991059
2017-02-12 03:10:00+08:00,-0.0199999995529,0.0,-0.0500000007451,-0.0750000011176,-0.0399999991059
2017-02-12 03:15:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0399999991059
2017-02-12 03:20:00+08:00,0.0,0.0,-0.0250000003725,-0.10000000149,-0.0399999991059
2017-02-12 03:25:00+08:00,-0.0133333330353,0.0,-0.0333333338301,-0.0500000007451,-0.0266666660706
2017-02-12 03:30:00+08:00,-0.0199999995529,0.0,-0.0500000007451,-0.0500000007451,-0.0399999991059
2017-02-12 03:35:00+08:00,-0.0133333330353,0.0,-0.0500000007451,-0.0666666676601,-0.0266666660706
2017-02-12 03:40:00+08:00,-0.0199999995529,0.0,-0.0500000007451,-0.10000000149,-0.0199999995529
2017-02-12 03:45:00+08:00,-0.0133333330353,0.0,-0.0500000007451,-0.0500000007451,-0.0399999991059
2017-02-12 03:50:00+08:00,-0.0399999991059,0.0,-0.0500000007451,-0.0750000011176,-0.0399999991059
2017-02-12 03:55:00+08:00,-0.0266666660706,0.0,0.0,-0.0500000007451,-0.0399999991059
2017-02-12 04:00:00+08:00,0.0,0.0,-0.0500000007451,-0.10000000149,-0.0399999991059
2017-02-12 04:05:00+08:00,-0.0133333330353,0.0,-0.0333333338301,-0.0666666676601,-0.0266666660706
2017-02-12 04:10:00+08:00,-0.0399999991059,0.0,-0.0500000007451,-0.0500000007451,-0.0399999991059
2017-02-12 04:15:00+08:00,-0.0133333330353,0.0,-0.0333333338301,-0.0666666676601,-0.0399999991059
2017-02-12 04:20:00+08:00,-0.0199999995529,0.0,-0.0250000003725,-0.050000000745,-0.0399999991059
2017-02-12 04:25:00+08:00,-0.0266666660706,0.0,-0.016666666915,-0.0666666676601,-0.0133333330353
2017-02-12 04:30:00+08:00,-0.0199999995529,0.0,-0.0500000007451,-0.0750000011176,-0.0199999995529
2017-02-12 04:35:00+08:00,0.0,0.0,-0.0500000007451,-0.0666666676601,-0.0133333330353
2017-02-12 04:40:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,0.0
2017-02-12 04:45:00+08:00,-0.0266666660706,0.0,-0.0333333338301,-0.10000000149,-0.0399999991059
2017-02-12 04:50:00+08:00,0.0,0.0,-0.0500000007451,-0.0750000011176,-0.0399999991059
2017-02-12 04:55:00+08:00,-0.0133333330353,0.0,-0.0500000007451,-0.10000000149,-0.0399999991059
2017-02-12 05:00:00+08:00,0.0,0.0,-0.0500000007451,-0.0750000011176,-0.0399999991059
2017-02-12 05:05:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0399999991059
2017-02-12 05:10:00+08:00,0.0,0.0,-0.0500000007451,-0.0250000003725,-0.0199999995529
2017-02-12 05:15:00+08:00,-0.0133333330353,0.0,-0.0500000007451,-0.0666666676601,-0.0266666660706
2017-02-12 05:20:00+08:00,0.0,0.0,0.0,-0.0750000011176,-0.0199999995529
2017-02-12 05:25:00+08:00,0.0,0.0,-0.0333333338301,-0.0666666676601,-0.0266666660706
2017-02-12 05:30:00+08:00,-0.0199999995529,0.0,-0.0500000007451,-0.0500000007451,-0.0399999991059
2017-02-12 05:35:00+08:00,-0.0399999991059,0.0,-0.0500000007451,-0.0666666676601,-0.0399999991059
2017-02-12 05:40:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0399999991059
