Location,Block10,Block3,BoardRoom,BoardRoom,BoardRoom,BoardRoom,BoardRoom,BoardRoom,FinanceOffice1,FinanceOffice1,FinanceOffice1,FinanceOffice2,FinanceOffice2,FinanceOffice2,FinanceOffice3,FinanceOffice3,FinanceOffice3,FinanceSecretary,FinanceSecretary,HRDirector,HRDirector,HRDirector,HRMeeting,HRMeeting,HRMeeting,HROffice1,HROffice1,HROffice2,HROffice2,HeadofSchool,HeadofSchool,HeadofSchool,HeadofSchoolSecretary,HeadofSchoolSecretary,HeadofSchoolSecretary,OpenOffice,OpenOffice,OpenOffice,OpenOffice,OpenOffice,OpenOffice,OpenOffice,Pantry,Pantry,Pantry,Pantry,Pantry
DeviceNum,Num0,Num0,Num0,Num1,Num2,Num3,Num4,Num5,Num0,Num1,Num2,Num0,Num1,Num2,Num0,Num1,Num2,Num0,Num1,Num0,Num1,Num2,Num0,Num1,Num2,Num0,Num1,Num0,Num1,Num0,Num1,Num2,Num0,Num1,Num2,Num0,Num1,Num2,Num3,Num4,Num5,Num6,Num0,Num1,Num2,Num3,Num4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20 18:20:00+08:00,,,60.0,59.0,61.0,63.0,60.0,57.0,58.0,58.0,56.0,59.0,58.0,55.0,56.5,57.0,56.0,59.0,57.0,58.0,58.0,58.0,57.5,59.0,59.0,60.0,58.0,61.5,59.0,62.0,61.0,61.5,59.0,60.0,59.0,59.0,59.0,63.0,58.0,59.0,58.0,59.0,60.0,61.0,59.0,61.0,60.0
2017-02-20 18:25:00+08:00,,,61.0,59.0,61.6666666667,63.0,60.0,57.0,58.0,58.0,56.0,59.0,57.0,55.0,56.3333333333,57.0,55.6666666667,59.0,57.0,59.0,58.0,58.0,57.0,59.0,59.0,60.0,57.3333333333,61.6666666667,59.0,62.0,61.0,61.0,59.0,60.0,59.0,59.0,59.0,63.0,58.0,59.0,58.0,59.0,59.3333333333,61.0,59.0,61.0,60.0
2017-02-20 18:30:00+08:00,,,62.0,60.5,63.5,63.0,61.0,57.0,58.0,58.0,56.0,59.0,57.0,55.0,57.0,57.0,55.5,59.0,57.0,59.0,58.0,58.0,57.5,59.0,59.0,60.0,57.0,61.5,58.5,62.0,61.0,60.0,59.0,60.0,59.0,59.0,59.0,63.0,58.0,59.0,58.0,58.0,60.0,61.0,59.0,61.0,60.0
2017-02-20 18:35:00+08:00,,,62.0,61.6666666667,64.3333333333,63.0,60.3333333333,57.6666666667,58.0,57.3333333333,56.0,59.0,57.0,55.0,57.0,57.0,55.6666666667,59.0,57.0,59.0,58.0,58.0,57.0,59.0,59.0,60.0,57.0,61.6666666667,58.3333333333,62.0,61.0,60.0,59.0,60.0,59.0,59.0,59.0,62.0,58.0,59.0,57.3333333333,58.0,60.0,61.0,59.0,61.6666666667,60.0
2017-02-20 18:40:00+08:00,,,63.0,61.5,65.0,63.0,61.5,57.5,58.0,57.0,56.0,59.0,57.0,55.0,57.0,57.0,56.0,58.5,57.0,59.0,58.0,58.0,57.0,59.0,59.0,60.0,57.0,62.0,58.0,62.0,61.0,60.0,59.0,60.5,59.0,59.0,59.0,62.0,58.0,58.5,57.0,58.0,60.0,61.0,59.0,62.0,60.0
2017-02-20 18:45:00+08:00,,,63.6666666667,62.3333333333,65.0,63.0,62.3333333333,58.0,58.0,57.0,56.0,58.3333333333,57.0,55.0,57.0,57.0,56.0,58.0,57.0,59.0,58.0,58.0,57.0,58.3333333333,59.0,60.0,57.0,61.6666666667,58.0,62.0,61.0,59.0,59.3333333333,60.6666666667,58.6666666667,59.6666666667,59.0,62.0,58.0,59.0,57.3333333333,58.0,60.0,61.0,59.0,62.0,60.0
2017-02-20 18:50:00+08:00,,,64.5,64.0,67.0,64.0,62.5,59.0,58.0,57.0,56.0,58.0,57.0,55.0,57.0,57.0,56.0,58.0,57.0,59.0,58.0,58.0,57.0,58.0,59.0,60.0,57.0,61.5,58.0,62.0,61.0,59.0,60.0,61.0,59.0,60.0,59.0,62.0,58.0,59.0,57.0,58.0,60.0,61.0,59.0,61.5,60.0
2017-02-20 18:55:00+08:00,,,66.0,65.0,68.0,64.0,64.6666666667,59.0,57.6666666667,57.0,56.0,58.0,57.0,55.0,57.0,57.0,56.0,58.3333333333,57.0,59.0,58.0,58.0,57.0,58.0,59.0,60.0,57.0,62.0,58.0,62.0,61.0,59.0,60.0,61.0,59.0,60.0,59.0,62.0,58.0,59.0,57.0,58.0,60.0,61.0,58.6666666667,62.0,60.0
2017-02-20 19:00:00+08:00,,,67.5,66.5,69.0,64.5,66.0,60.0,57.0,57.0,56.0,58.0,57.0,55.0,57.0,57.0,56.0,58.0,57.5,59.0,59.0,58.0,57.0,58.0,59.0,60.0,57.0,61.0,58.0,61.5,61.0,59.0,60.0,61.0,59.0,60.0,59.0,62.0,58.0,59.0,57.0,58.0,60.0,60.0,58.0,62.0,60.0
2017-02-20 19:05:00+08:00,,,70.0,68.3333333333,69.6666666667,65.0,67.3333333333,60.3333333333,57.0,57.0,56.0,58.0,57.0,55.0,57.0,57.0,56.0,58.3333333333,58.0,59.0,59.0,58.0,57.3333333333,58.0,59.0,60.0,57.0,61.0,58.0,61.0,61.0,59.3333333333,60.0,62.0,59.0,60.0,59.0,62.0,58.3333333333,58.6666666667,57.0,58.0,60.0,60.0,58.0,61.3333333333,60.0
2017-02-20 19:10:00+08:00,,,71.0,69.0,71.0,66.0,67.5,61.0,57.0,57.0,56.5,58.0,57.0,55.0,57.0,57.0,56.0,58.5,58.0,59.0,59.0,58.0,57.0,58.0,59.0,60.0,57.0,61.0,58.0,61.0,61.0,60.0,60.0,62.0,59.0,60.0,59.0,62.0,58.0,58.5,57.0,58.0,60.0,60.0,58.5,62.0,60.0
2017-02-20 19:15:00+08:00,,,71.3333333333,69.0,72.0,67.3333333333,68.0,61.3333333333,57.0,57.0,57.0,58.0,57.0,55.0,57.0,57.0,56.0,59.0,58.0,59.0,59.0,58.0,57.6666666667,58.0,59.0,60.0,57.0,61.3333333333,58.0,61.0,61.0,60.0,60.0,62.0,59.0,60.0,59.0,62.0,58.0,59.0,57.0,58.0,60.0,60.0,58.0,62.0,60.0
2017-02-20 19:20:00+08:00,,,70.5,68.0,72.0,68.0,67.0,62.0,57.0,57.0,57.0,58.0,57.0,55.0,57.0,57.0,56.0,59.0,58.0,59.0,59.0,58.0,57.0,58.0,59.0,60.0,58.0,61.0,58.0,61.0,61.0,60.0,60.0,63.0,59.0,60.0,59.0,62.0,58.0,59.0,57.0,58.0,60.0,60.0,58.0,62.0,60.0
2017-02-20 19:25:00+08:00,,,70.3333333333,68.0,72.0,68.0,66.6666666667,62.3333333333,57.0,57.0,57.0,58.0,57.0,55.0,57.0,57.0,56.0,59.0,58.0,59.0,59.0,58.0,57.3333333333,58.0,59.3333333333,60.0,58.0,61.0,58.0,61.0,61.0,60.0,60.0,62.3333333333,59.0,60.0,59.0,61.6666666667,58.0,59.0,57.0,58.0,60.3333333333,60.0,58.0,62.0,60.0
2017-02-20 19:30:00+08:00,,,71.0,68.5,71.5,68.0,68.0,62.5,57.0,57.0,57.0,58.0,57.0,55.0,57.0,57.0,56.0,59.0,58.0,59.0,59.0,58.5,57.0,58.0,59.0,60.0,58.0,61.0,58.0,61.0,61.0,61.0,60.0,62.5,59.0,60.0,59.0,61.0,58.0,59.0,57.0,58.0,60.0,60.0,58.5,62.5,59.5
2017-02-20 19:35:00+08:00,,,71.0,68.3333333333,73.0,68.3333333333,67.6666666667,62.6666666667,57.0,57.0,57.0,58.0,57.0,55.0,57.0,57.0,56.0,59.0,58.0,59.0,59.0,58.6666666667,57.6666666667,58.0,60.0,60.0,58.0,60.6666666667,59.0,61.0,61.0,61.0,60.0,63.0,59.3333333333,60.0,59.0,61.0,58.3333333333,59.0,57.3333333333,58.0,60.0,60.0,58.6666666667,63.0,59.0
2017-02-20 19:40:00+08:00,,,73.0,68.0,73.0,68.0,68.5,63.0,57.0,57.0,57.0,58.0,57.0,55.0,57.0,57.0,56.0,59.0,58.0,59.0,59.0,59.0,57.5,58.0,60.0,60.0,58.0,60.0,59.0,61.0,61.0,61.0,60.0,63.0,60.0,60.0,59.0,61.0,59.0,59.0,57.0,58.0,61.0,60.0,58.5,63.0,59.5
2017-02-20 19:45:00+08:00,,,71.3333333333,68.6666666667,72.6666666667,68.0,67.3333333333,63.0,57.0,57.0,57.0,57.3333333333,57.0,55.0,57.0,57.0,56.3333333333,59.0,58.0,59.0,59.0,59.0,57.3333333333,58.0,60.0,60.0,58.0,59.3333333333,59.0,61.0,61.0,61.0,60.6666666667,63.0,60.0,60.0,59.0,61.6666666667,59.0,59.0,57.3333333333,58.0,61.0,60.0,58.3333333333,63.0,59.3333333333
2017-02-20 19:50:00+08:00,,,72.0,68.0,72.0,68.0,69.0,63.0,57.0,57.0,57.0,57.0,57.0,55.0,57.0,57.0,56.0,59.0,58.0,59.0,59.0,59.0,57.5,58.0,59.0,60.0,58.0,59.0,59.0,61.0,61.0,61.0,61.0,63.0,60.0,60.0,59.0,61.5,59.0,59.0,57.5,58.0,61.0,60.0,58.5,63.0,59.0
2017-02-20 19:55:00+08:00,,,72.3333333333,68.0,72.0,68.0,68.6666666667,63.3333333333,57.0,57.0,57.0,57.0,57.0,55.0,57.0,57.0,56.0,59.0,58.0,59.0,59.0,59.0,58.0,58.0,59.3333333333,60.0,58.0,59.0,59.0,61.0,61.0,61.0,61.0,63.0,60.0,60.6666666667,59.0,62.0,59.0,59.0,57.3333333333,58.0,61.0,60.0,59.0,63.0,59.6666666667
2017-02-20 20:00:00+08:00,,,73.0,68.0,73.0,68.0,68.5,63.5,57.0,57.0,57.0,57.0,57.0,55.5,58.0,58.0,56.0,60.0,58.0,59.0,59.0,59.0,58.0,58.0,59.5,60.0,58.0,59.0,59.0,61.0,61.0,61.0,61.0,63.5,60.0,61.0,59.0,62.0,59.0,59.0,57.5,58.0,61.0,60.0,59.0,63.0,60.0
2017-02-20 20:05:00+08:00,,,72.3333333333,69.0,73.0,69.0,68.0,63.3333333333,57.0,57.0,57.0,57.0,57.0,55.3333333333,58.0,58.0,56.0,60.0,58.0,59.0,59.3333333333,59.0,58.0,58.0,59.0,60.0,58.0,59.0,59.0,61.0,61.0,62.0,61.0,63.0,60.0,61.0,60.0,62.0,59.0,59.0,57.6666666667,58.0,61.0,60.0,59.0,63.0,60.0
2017-02-20 20:10:00+08:00,,,72.5,70.0,73.0,69.0,68.0,64.0,57.0,57.0,57.0,57.0,57.0,55.5,58.0,58.0,56.0,60.0,58.0,59.0,59.5,59.0,58.0,58.0,59.0,60.0,58.0,59.0,59.0,61.0,61.0,62.0,61.0,63.5,60.0,61.0,60.0,62.0,59.0,59.0,57.0,58.0,61.0,60.0,59.0,63.0,60.0
2017-02-20 20:15:00+08:00,,,72.3333333333,70.0,73.0,69.0,68.0,64.0,57.0,57.0,57.0,57.0,57.0,56.0,58.0,58.0,56.0,60.0,58.0,59.6666666667,60.0,59.0,58.0,58.0,59.0,60.3333333333,58.0,59.0,59.0,61.0,61.0,62.0,61.0,63.3333333333,60.0,61.0,60.0,62.3333333333,59.0,59.0,58.0,58.0,61.0,60.0,59.0,63.0,60.0
2017-02-20 20:20:00+08:00,,,72.0,70.0,73.0,69.0,68.0,64.0,57.0,57.0,57.0,57.0,57.0,56.0,58.0,58.0,56.0,60.0,58.0,60.0,60.0,59.0,58.0,58.0,59.0,60.0,58.0,59.0,59.0,61.0,61.0,62.0,61.0,63.5,60.5,61.0,60.0,62.0,59.0,59.0,58.0,58.0,61.0,60.0,59.0,63.0,60.0
2017-02-20 20:25:00+08:00,,,72.3333333333,70.3333333333,73.0,69.0,68.0,64.0,57.0,57.0,57.0,57.0,57.0,56.0,58.0,58.0,56.0,60.0,58.0,60.0,60.0,59.0,58.0,58.0,59.0,60.3333333333,58.0,59.0,59.0,61.0,61.0,62.0,62.0,63.6666666667,61.0,61.0,60.0,62.0,59.3333333333,59.0,58.0,58.3333333333,61.0,60.0,59.0,63.0,60.0
2017-02-20 20:30:00+08:00,,,73.0,71.0,73.0,69.0,68.0,64.0,57.0,57.0,57.0,57.0,57.0,56.0,58.0,58.0,56.0,60.0,58.0,60.0,60.0,59.0,58.0,58.0,59.0,60.0,58.0,59.0,59.0,61.0,61.0,62.0,62.0,64.0,61.0,61.0,60.0,62.0,59.0,59.0,58.0,59.0,61.0,60.0,59.0,63.5,60.0
2017-02-20 20:35:00+08:00,,,72.0,71.0,72.6666666667,69.0,68.0,65.0,57.0,57.0,57.0,57.0,57.0,56.0,58.0,58.0,56.3333333333,60.0,58.0,60.0,60.0,59.0,58.0,58.0,59.0,60.0,58.0,59.0,59.0,61.0,61.0,62.0,62.0,64.0,61.0,61.0,60.0,62.0,59.3333333333,59.0,58.0,59.0,61.0,60.0,59.0,63.0,60.0
2017-02-20 20:40:00+08:00,,,71.5,71.0,73.5,69.0,68.0,65.0,57.0,57.0,57.0,57.0,57.0,56.0,57.5,58.0,57.0,60.0,58.0,60.0,60.0,59.0,58.0,58.0,59.0,60.5,58.0,59.0,59.0,61.0,61.0,62.0,62.0,65.0,61.0,61.0,60.0,62.0,59.0,59.0,58.0,59.0,62.0,60.0,59.0,63.5,60.0
2017-02-20 20:45:00+08:00,,,72.6666666667,71.0,72.3333333333,69.0,69.0,65.0,57.0,57.0,57.0,57.0,57.0,56.0,58.0,58.0,56.3333333333,60.0,58.0,60.0,60.0,59.0,58.0,58.0,59.0,61.0,58.0,59.0,59.0,61.0,61.0,62.6666666667,62.0,64.3333333333,61.0,61.6666666667,60.3333333333,62.0,59.3333333333,59.0,58.0,59.0,62.0,60.0,59.0,63.6666666667,60.0
2017-02-20 20:50:00+08:00,,,72.5,71.0,72.0,69.0,69.0,65.0,57.0,57.0,57.0,57.0,57.0,56.0,58.0,57.0,56.5,60.0,58.0,60.0,60.0,59.0,58.0,58.0,59.0,61.0,58.0,59.0,59.0,61.0,61.0,62.5,62.0,65.0,61.0,62.0,61.0,62.0,60.0,59.0,58.0,59.0,62.0,60.5,59.0,63.5,60.0
2017-02-20 20:55:00+08:00,,,72.6666666667,71.0,72.0,69.6666666667,68.6666666667,65.3333333333,57.0,57.0,57.0,57.0,57.0,56.0,58.0,57.6666666667,56.6666666667,60.0,58.0,60.0,60.0,59.0,58.0,58.0,59.0,61.0,58.0,59.0,59.0,61.6666666667,61.0,63.0,62.6666666667,64.0,61.3333333333,61.6666666667,61.0,62.3333333333,60.0,59.0,58.0,59.0,62.0,61.0,59.3333333333,64.0,60.0
2017-02-20 21:00:00+08:00,,,72.5,71.0,72.5,70.0,68.0,66.0,57.0,57.0,57.0,57.0,57.0,56.0,58.0,58.0,57.0,60.0,58.0,60.0,60.0,59.0,58.0,58.0,59.0,61.0,58.0,59.0,59.0,62.0,61.0,63.0,63.0,65.0,62.0,62.0,61.0,63.0,60.0,59.0,58.0,59.0,62.0,61.0,59.5,64.0,61.0
2017-02-20 21:05:00+08:00,,,72.6666666667,71.6666666667,72.0,70.0,68.6666666667,65.6666666667,57.0,57.0,57.0,57.0,57.0,56.0,58.0,58.0,57.0,60.0,58.0,60.0,60.0,59.0,58.0,58.0,59.0,61.0,58.0,59.0,59.0,62.0,61.0,63.0,63.0,65.0,62.0,61.6666666667,61.0,63.0,59.3333333333,59.0,58.0,59.0,62.0,61.0,60.0,64.0,61.0
2017-02-20 21:10:00+08:00,,,73.0,72.0,72.0,70.0,69.0,66.0,57.0,57.0,57.0,58.0,57.0,56.0,58.0,58.0,57.0,60.0,58.5,60.0,60.0,59.0,58.0,58.5,59.0,61.0,58.0,59.0,59.0,62.0,61.0,63.0,63.0,65.0,62.0,62.0,61.0,63.0,60.0,59.0,58.0,59.0,62.0,61.0,60.0,64.0,60.0
2017-02-20 21:15:00+08:00,,,72.6666666667,71.6666666667,72.0,70.0,69.0,66.0,57.0,57.0,57.0,57.3333333333,57.0,56.0,58.0,58.0,57.0,60.0,58.6666666667,60.0,60.0,59.0,58.6666666667,58.0,59.0,61.0,58.0,59.0,59.0,62.0,61.0,63.0,63.0,65.6666666667,62.0,62.0,61.0,63.0,60.0,59.0,58.6666666667,59.0,62.0,61.0,60.0,64.0,61.0
2017-02-20 21:20:00+08:00,,,73.0,72.0,72.5,70.0,69.0,66.0,57.0,57.0,57.0,57.0,57.0,56.0,58.0,58.0,57.0,60.0,58.0,60.0,60.0,59.0,58.0,58.5,59.0,61.0,58.0,59.0,59.0,62.0,61.0,63.0,63.0,65.5,62.5,62.0,61.0,63.0,60.0,59.0,59.0,59.0,62.0,61.0,60.0,64.0,61.0
2017-02-20 21:25:00+08:00,,,73.3333333333,72.3333333333,72.0,70.0,69.0,66.0,57.0,57.0,57.0,57.3333333333,57.0,56.0,58.0,58.0,57.0,60.0,59.0,60.0,60.0,59.6666666667,58.3333333333,59.0,59.0,61.0,58.0,59.0,59.0,62.0,61.0,63.0,63.6666666667,65.0,62.0,62.0,61.3333333333,63.0,60.0,59.0,59.0,59.0,63.0,61.0,60.0,64.0,61.0
2017-02-20 21:30:00+08:00,,,74.0,72.5,73.0,70.0,69.5,66.0,57.0,57.0,57.0,58.0,57.0,56.0,58.0,58.0,57.0,60.0,59.0,60.0,60.0,60.0,59.0,59.0,59.0,61.0,58.0,59.0,59.0,62.0,61.0,63.0,64.0,65.5,62.0,62.0,62.0,63.0,60.0,59.0,59.0,59.0,62.5,61.0,60.0,64.0,61.0
2017-02-20 21:35:00+08:00,,,73.6666666667,73.0,73.0,70.0,69.3333333333,66.6666666667,57.0,57.0,57.0,58.0,57.0,56.0,58.0,58.0,57.0,60.0,59.0,60.0,60.0,60.0,59.0,59.0,59.0,61.0,58.0,59.0,59.0,62.0,61.0,63.0,64.0,65.3333333333,62.0,62.0,62.0,63.0,60.0,59.0,59.0,59.0,63.0,61.0,60.0,64.0,61.0
2017-02-20 21:40:00+08:00,,,74.0,73.0,73.0,70.0,69.5,67.0,57.0,57.0,57.0,58.0,57.0,56.0,58.0,58.0,57.0,60.0,59.0,60.0,60.0,60.0,59.0,59.0,59.0,61.0,58.0,59.0,59.0,62.0,61.0,63.5,64.0,65.5,62.5,62.0,62.0,63.0,60.0,59.0,59.0,59.0,63.0,61.0,60.0,64.0,61.0
2017-02-20 21:45:00+08:00,,,74.0,73.0,73.0,70.0,69.6666666667,67.0,57.0,57.0,57.0,58.0,57.0,56.0,58.0,58.0,57.0,60.0,59.0,60.0,60.0,60.0,59.0,59.0,59.0,61.0,58.0,59.3333333333,59.0,62.0,61.6666666667,64.0,64.0,66.0,63.0,62.0,62.0,63.0,60.3333333333,59.0,59.0,59.0,63.0,61.0,60.6666666667,64.0,61.0
2017-02-20 21:50:00+08:00,,,74.0,73.0,73.0,71.0,70.0,66.5,57.0,57.0,57.0,58.0,57.0,56.0,58.0,58.0,57.0,60.0,59.0,60.0,60.0,60.0,59.0,59.0,59.0,61.0,58.0,60.0,59.0,62.0,62.0,64.0,64.0,66.0,63.0,62.5,62.0,63.5,60.0,59.0,59.0,59.0,63.0,61.5,61.0,64.0,61.0
2017-02-20 21:55:00+08:00,,,74.0,73.6666666667,73.3333333333,71.0,70.0,67.3333333333,57.0,57.0,57.0,58.0,57.0,56.0,58.0,58.0,57.0,60.0,59.0,60.0,60.3333333333,60.0,59.0,59.0,59.0,61.0,58.6666666667,59.3333333333,59.0,62.0,62.0,64.0,64.0,66.0,63.0,62.3333333333,62.0,64.0,60.6666666667,59.0,59.0,59.0,63.0,62.0,61.0,64.0,61.6666666667
2017-02-20 22:00:00+08:00,,,74.0,73.5,73.0,71.0,69.5,67.0,57.0,57.0,57.0,58.0,57.0,56.0,58.0,58.0,57.0,60.0,59.0,60.0,61.0,60.0,59.0,59.0,59.0,61.0,58.0,59.5,59.0,62.0,62.0,62.5,65.0,66.0,63.0,62.0,62.0,64.5,60.0,59.5,59.5,59.0,63.0,62.0,61.0,65.0,62.0
2017-02-20 22:05:00+08:00,,,73.6666666667,73.3333333333,73.3333333333,71.0,69.0,65.3333333333,57.3333333333,57.0,57.0,58.0,58.0,56.0,58.0,58.0,57.0,60.3333333333,59.0,60.0,61.0,60.0,59.0,59.0,59.0,61.0,59.0,60.0,59.0,62.0,62.0,61.6666666667,65.0,66.3333333333,62.6666666667,63.0,62.0,64.0,60.3333333333,60.0,59.6666666667,59.0,63.0,62.0,61.0,65.0,62.0
2017-02-20 22:10:00+08:00,,,73.0,73.0,74.0,71.0,68.5,65.0,58.0,57.0,57.0,58.0,57.5,56.0,58.0,58.0,57.0,61.0,59.0,60.0,61.0,60.0,59.0,59.0,59.0,61.0,59.0,60.0,59.0,62.0,62.0,61.0,65.0,66.5,62.0,63.0,63.0,64.0,61.0,60.0,60.0,59.0,63.0,62.0,61.0,65.0,62.0
2017-02-20 22:15:00+08:00,,,73.3333333333,72.6666666667,74.0,71.0,68.3333333333,64.3333333333,57.0,57.0,57.0,58.0,58.0,56.0,58.0,58.0,57.0,61.0,59.0,61.0,61.0,60.0,59.0,59.0,59.0,61.0,59.0,60.0,59.0,62.0,62.0,61.0,65.0,66.3333333333,62.0,63.0,62.3333333333,64.0,61.0,60.0,59.6666666667,59.0,63.0,62.0,61.0,65.0,62.0
2017-02-20 22:20:00+08:00,,,73.0,72.0,73.5,71.0,67.0,63.5,58.0,57.0,57.0,58.0,58.0,56.0,58.0,58.0,57.0,61.0,59.0,60.5,61.0,60.0,59.0,59.0,59.0,61.0,59.0,60.0,59.0,62.0,62.0,61.0,65.0,66.0,62.0,63.0,63.0,64.0,61.0,60.5,60.0,59.0,63.0,62.0,61.0,65.0,62.0
2017-02-20 22:25:00+08:00,,,73.0,72.0,74.0,71.0,67.3333333333,63.0,58.0,57.0,57.0,58.0,58.0,56.0,58.0,58.0,57.0,61.0,59.0,61.0,61.0,60.0,59.0,59.0,59.0,61.0,59.0,60.0,59.0,63.0,62.0,61.0,64.6666666667,66.0,61.3333333333,63.0,63.0,64.0,61.0,60.6666666667,59.6666666667,59.0,63.0,62.0,61.0,65.0,62.0
2017-02-20 22:30:00+08:00,,,72.5,72.0,73.5,71.0,67.0,63.0,58.0,57.5,57.0,58.0,58.0,56.0,58.0,58.0,57.0,61.0,59.0,61.0,61.0,60.0,59.0,59.0,58.5,61.0,59.0,60.0,59.0,63.0,62.0,61.0,65.0,66.0,61.5,63.0,63.0,64.0,61.0,60.5,60.0,59.0,64.0,62.0,61.0,65.0,62.0
2017-02-20 22:35:00+08:00,,,72.0,72.0,73.3333333333,71.0,68.6666666667,63.3333333333,58.0,57.6666666667,57.0,58.0,58.0,56.0,58.0,58.0,57.0,61.0,59.0,61.0,61.0,60.0,59.0,59.0,58.3333333333,61.0,59.0,60.0,59.0,63.0,62.0,61.0,65.0,66.0,62.0,63.0,63.0,64.0,61.0,60.0,60.0,59.6666666667,63.6666666667,62.0,61.0,65.0,62.0
2017-02-20 22:40:00+08:00,,,72.0,72.0,73.0,71.0,68.5,64.5,58.0,57.0,57.0,58.0,58.0,56.0,58.0,58.0,57.0,61.0,59.0,61.0,61.0,60.0,59.0,59.0,58.0,61.0,59.0,60.0,59.0,63.0,62.0,61.5,65.0,66.0,62.0,63.0,63.0,64.0,61.0,60.5,60.0,60.0,64.0,62.0,62.0,65.0,62.0
2017-02-20 22:45:00+08:00,,,73.0,72.0,73.3333333333,71.0,69.0,64.3333333333,58.0,57.3333333333,57.0,58.0,58.0,56.0,58.0,58.0,57.0,61.0,59.0,61.0,61.0,60.0,59.6666666667,59.6666666667,58.3333333333,61.3333333333,59.0,60.0,59.0,63.0,62.0,61.0,65.0,66.0,62.0,63.0,63.0,64.0,61.0,60.6666666667,60.0,60.0,64.0,62.3333333333,62.0,65.0,62.0
2017-02-20 22:50:00+08:00,,,73.0,72.0,74.0,71.0,69.0,65.0,58.0,58.0,57.0,58.0,58.0,56.0,58.0,58.0,57.0,61.0,59.0,61.0,61.0,60.0,60.0,60.0,59.0,62.0,59.0,60.0,59.0,63.0,62.0,61.0,65.0,66.0,62.0,63.0,63.0,64.0,61.0,61.0,60.0,60.0,64.0,63.0,62.0,65.0,62.0
2017-02-20 22:55:00+08:00,,,73.0,72.0,74.0,71.0,69.0,65.3333333333,58.0,58.0,57.0,58.0,58.0,56.0,58.0,58.0,57.0,61.0,59.0,61.0,61.0,60.0,60.0,60.0,59.0,61.6666666667,59.0,60.0,59.0,63.0,62.0,61.6666666667,65.0,66.0,63.0,63.6666666667,63.0,64.0,61.0,61.0,60.0,60.0,64.0,63.0,62.0,65.0,63.0
2017-02-20 23:00:00+08:00,,,73.0,72.0,74.0,71.0,69.0,64.5,58.0,58.0,57.0,58.0,58.0,56.0,58.0,58.0,57.0,61.0,59.0,61.0,61.0,60.0,60.0,60.0,59.0,62.0,59.0,60.0,59.0,63.0,62.0,61.5,65.0,66.0,63.0,63.5,63.0,64.0,61.0,61.0,60.0,60.0,64.0,63.0,62.0,65.0,63.0
2017-02-20 23:05:00+08:00,,,73.0,72.0,74.0,71.0,68.6666666667,64.0,58.0,58.0,57.6666666667,58.0,58.0,56.0,58.0,58.0,57.0,61.0,59.0,61.0,61.0,60.0,60.0,60.0,59.0,62.0,59.0,60.0,59.0,63.0,62.0,61.0,65.0,66.0,62.0,63.6666666667,63.0,64.0,61.0,61.0,61.0,60.0,64.0,63.0,62.0,65.0,63.0
2017-02-20 23:10:00+08:00,,,73.0,72.0,74.0,71.0,68.5,63.5,58.0,58.0,58.0,58.0,58.0,56.0,58.0,58.0,57.0,61.0,59.0,61.0,61.0,60.0,60.0,60.0,59.0,62.0,59.0,60.0,59.0,63.0,62.0,62.0,64.5,66.0,62.5,64.0,63.0,64.0,61.0,61.5,60.5,60.0,64.0,63.0,62.0,65.0,63.0
2017-02-20 23:15:00+08:00,,,73.0,72.0,74.0,71.0,69.0,63.6666666667,58.0,58.0,57.6666666667,58.0,58.0,56.0,58.0,58.0,57.0,61.0,59.0,61.0,61.0,60.0,60.0,60.0,58.0,62.0,59.0,60.0,59.0,63.0,62.0,62.0,65.0,66.0,63.0,64.0,63.3333333333,64.0,61.0,61.3333333333,61.0,60.0,64.0,63.0,62.0,65.0,63.0
2017-02-20 23:20:00+08:00,,,73.0,72.0,74.0,71.0,68.0,63.5,58.0,58.0,58.0,58.0,58.0,56.0,59.0,58.0,57.0,61.0,59.0,61.0,61.0,60.0,60.0,60.0,58.5,62.0,59.0,60.0,59.0,63.0,62.5,62.0,65.0,66.0,62.0,64.0,63.5,64.0,61.0,62.0,61.0,60.0,64.0,63.0,62.0,65.5,63.0
2017-02-20 23:25:00+08:00,,,73.0,72.0,74.0,71.0,68.6666666667,63.3333333333,58.0,58.0,58.0,58.0,58.0,56.0,58.6666666667,58.0,57.0,61.0,59.0,61.0,61.0,60.0,60.0,60.0,58.3333333333,62.0,59.0,60.0,59.0,63.0,63.0,62.0,65.0,66.0,62.6666666667,64.0,64.0,64.0,61.0,61.6666666667,61.0,60.0,64.0,63.0,62.0,65.6666666667,63.0
2017-02-20 23:30:00+08:00,,,73.0,72.0,74.0,71.0,68.0,63.5,58.0,58.0,58.0,58.0,58.0,56.0,58.0,58.0,57.0,61.0,59.0,61.0,61.0,60.0,60.0,60.0,58.5,62.0,59.5,60.0,59.0,63.0,63.0,62.0,65.0,66.0,62.5,64.0,64.0,64.0,61.0,61.5,61.0,60.5,64.0,63.0,62.0,66.0,63.0
