Location,DOAS1,DOAS3,DOAS4
2017-02-18 11:50:00,593.5,613.5,445.600006103
2017-02-18 11:55:00,595.0,612.600016276,445.333333333
2017-02-18 12:00:00,594.0,614.400024414,446.0
2017-02-18 12:05:00,592.933329264,613.266682943,446.333333333
2017-02-18 12:10:00,589.399993897,616.400024414,446.0
2017-02-18 12:15:00,591.933329264,615.266682943,447.133341471
2017-02-18 12:20:00,589.899993897,614.400024414,445.100006103
2017-02-18 12:25:00,594.333333333,615.200032552,445.666666667
2017-02-18 12:30:00,592.5,615.0,446.0
2017-02-18 12:35:00,592.266662598,616.666666667,454.466674805
2017-02-18 12:40:00,593.0,614.400024414,458.200012207
2017-02-18 12:45:00,592.0,614.200032552,457.866678874
2017-02-18 12:50:00,590.399993897,613.900024414,456.700012207
2017-02-18 12:55:00,592.0,615.533365885,455.866678874
2017-02-18 13:00:00,593.0,614.400024414,453.200012207
2017-02-18 13:05:00,594.0,613.600016276,452.200012207
2017-02-18 13:10:00,592.5,613.800048828,452.700012207
2017-02-18 13:15:00,590.533325195,615.200032552,454.466674805
2017-02-18 13:20:00,592.0,615.5,452.100006103
2017-02-18 13:25:00,591.800008138,616.333333333,453.800008138
2017-02-18 13:30:00,593.0,614.400024414,451.600006103
2017-02-18 13:35:00,592.0,611.800048828,453.466674805
2017-02-18 13:40:00,591.399993897,611.800048828,453.200012207
2017-02-18 13:45:00,593.0,610.266682943,452.800008138
2017-02-18 13:50:00,590.399993897,614.400024414,453.200012207
2017-02-18 13:55:00,589.200012207,613.0,453.0
