Location,Zone 1,Zone 2,Zone 3,Zone 4
2017-02-13 01:05:00,-0.00233333340535,0.0,-0.00333333325883,-0.00200000005619
2017-02-13 01:10:00,-0.00250000006054,0.0,0.0,-0.00250000006054
2017-02-13 01:15:00,-0.00233333340535,0.0,0.0,-0.00233333340535
2017-02-13 01:20:00,-0.00200000009499,0.0,0.0,-0.00250000006054
2017-02-13 01:25:00,-0.00200000005619,0.0,0.0,-0.00233333340535
2017-02-13 01:30:00,-0.00200000003679,0.0,-0.00499999988824,-0.00200000009499
2017-02-13 01:35:00,-0.00233333340535,0.0,0.0,-0.00200000009499
2017-02-13 01:40:00,-0.00150000007124,0.0,0.0,-0.00200000009499
2017-02-13 01:45:00,-0.00233333340535,0.0,0.0,-0.00266666671572
2017-02-13 01:50:00,-0.00200000009499,0.0,-0.00499999988824,-0.00150000007124
2017-02-13 01:55:00,-0.00166666674583,0.0,0.0,-0.00233333340535
2017-02-13 02:00:00,-0.00250000006054,0.0,0.0,-0.00250000006054
2017-02-13 02:05:00,-0.00200000005619,0.0,-0.00333333325883,-0.00233333340535
2017-02-13 02:10:00,-0.00200000009499,0.0,-0.00499999988824,-0.00250000006054
2017-02-13 02:15:00,-0.00233333340535,0.0,0.0,-0.00200000005619
2017-02-13 02:20:00,-0.00200000009499,0.0,0.0,-0.00250000006054
2017-02-13 02:25:00,-0.00133333339666,0.0,0.0,-0.00200000009499
2017-02-13 02:30:00,-0.00250000006054,0.0,0.0,-0.00150000007124
2017-02-13 02:35:00,-0.00266666671572,0.0,-0.00333333325883,-0.00266666671572
2017-02-13 02:40:00,-0.00300000002608,0.0,0.0,-0.00200000009499
2017-02-13 02:45:00,-0.00166666674583,0.0,-0.00333333325883,-0.00266666671572
2017-02-13 02:50:00,-0.00300000002608,0.0,0.0,-0.00250000006054
2017-02-13 02:55:00,-0.00233333340535,0.0,-0.00333333325883,-0.00200000009499
2017-02-13 03:00:00,-0.00200000009499,0.0,0.0,-0.0010000000475
2017-02-13 03:05:00,-0.00200000005619,0.0,0.0,-0.00166666670703
2017-02-13 03:10:00,-0.00200000009499,0.0,0.0,-0.00250000006054
2017-02-13 03:15:00,-0.00233333340535,0.0,0.0,-0.00233333340535
2017-02-13 03:20:00,-0.00200000009499,0.0,-0.00499999988824,-0.0010000000475
2017-02-13 03:25:00,-0.00233333340535,0.0,-0.00333333325883,-0.00166666674583
2017-02-13 03:30:00,-0.00200000009499,0.0,0.0,-0.00250000006054
2017-02-13 03:35:00,-0.00233333340535,0.0,0.0,-0.00200000005619
2017-02-13 03:40:00,-0.00150000007124,0.0,-0.00499999988824,-0.00200000009499
2017-02-13 03:45:00,-0.00200000005619,0.0,0.0,-0.00266666679332
2017-02-13 03:50:00,-0.00250000006054,0.0,0.0,-0.00300000002608
2017-02-13 03:55:00,-0.00200000009499,0.0,0.0,-0.00200000009499
2017-02-13 04:00:00,-0.00250000006054,0.0,0.0,-0.00200000009499
